economy,time,Renewable energy consumption,Fossil fuel energy consumption,CO2 intensity,CO2 emissions (metric tons per capita),Other greenhouse gas emissions,HFC gas emissions,Methane emissions,Nitrous oxide emissions,PFC gas emissions,SF6 gas emissions,"Droughts, floods, extreme temperatures",Natural gas rents (% of GDP),GDP per capita (current US$),Mortality rate due to AP,Poverty gap at $3.20 a day,Multidimensional poverty headcount ratio
TEC,YR2016,,,,6.93585308330216,-146537.446875333,,1345220.0,214710.0,,,,0.918503809491105,7677.40046878136,57.9668648462616,,
TEC,YR2017,,,,7.05376318264179,,,1345300.0,218790.0,,,,1.33610123805411,8562.50740041241,,,
TEC,YR2018,,,,7.14255187053894,,,1342910.0,216510.0,,,,1.95467591299145,8876.15396402873,,,
TEC,YR2019,,,,,,,,,,,,1.44006701213999,9013.79564853992,,,
TGO,YR1970,,,,0.130003375053533,5733.24128251266,,2056.17,1438.121,,,,,120.053880870366,,,
TGO,YR1971,,15.4921961106456,0.433932849262404,0.14428638946372,5600.4604183197,,1998.31,1375.9536,,,,0.0,131.098435850626,,,
TGO,YR1972,,15.7890575902901,0.535587419886934,0.177837209654125,5547.32218893433,,1982.32,1380.4486,,,,0.0,149.350828711501,,,
TGO,YR1973,,13.4428716145596,0.540504687223631,0.175123646315965,5960.34338497925,,2087.76,1514.3655,,,,0.0,176.473816398963,,,
TGO,YR1974,,12.0505523465849,0.506302287268482,0.160272339197664,4783.41171011353,,1748.58,1122.045,,,,0.0,237.814218072906,,,
TGO,YR1975,,13.4488511461526,0.400931534407732,0.129309826252432,5064.81161538696,,1886.03,1246.9502,,,,0.0,256.102144117792,,,
TGO,YR1976,,11.4541876173861,0.414555750538916,0.130941753529425,5167.01745277405,,1957.24,1300.4252,,,,0.0,251.326530735178,,,
TGO,YR1977,,13.7059413838978,0.559313970562423,0.183462552820103,5990.63039685059,,2226.86,1562.9766,,,,0.0,308.695342649041,,,
TGO,YR1978,,13.6963492483747,0.418555584973377,0.138066205978901,5158.43451098633,,1990.69,1284.5687,,,,0.0,319.941808458612,,,
TGO,YR1979,,16.0959074539894,1.56361294087841,0.523125084903922,5581.32711322021,,2128.68,1421.7592,,,,0.0,337.449679789145,,,
TGO,YR1980,,14.1319198447445,0.809540597436212,0.264158613072825,6816.21269366455,,2462.64,1786.1642,,,,0.0,417.669139876884,,,
TGO,YR1981,,13.2965658541539,0.692212926094497,0.222968504205792,5758.93549273682,,2157.31,1426.1457,,,,0.0,342.190696121834,,,
TGO,YR1982,,15.0702316812321,0.768602775731268,0.251541868653575,6600.0916849823,,2508.22,1735.1165,,,,0.0,281.810552248143,,,
TGO,YR1983,,10.736508338874,0.586876920647776,0.180504331049429,6165.72559872436,,2332.3,1555.1956,,,,0.0,252.973785957241,,,
TGO,YR1984,,11.7477470774782,0.629012041420088,0.193808662650756,6135.65271069336,,2362.35,1571.7868,,,,0.0,228.648692582517,,,
TGO,YR1985,,10.020593385579,0.557724851684024,0.169090226643308,5614.00969242859,,2227.24,1410.4008,,,,0.0,234.356109981473,,,
TGO,YR1986,,14.7764870281364,0.657564729241441,0.210443824634854,5668.39570907593,,2313.93,1463.851,,,,0.0,315.462122145632,,,
TGO,YR1987,,15.1555983542592,0.672765481928716,0.220754849588304,5860.09150143433,,2436.52,1571.7,,,,0.0,359.790724421822,,,
TGO,YR1988,,14.4049397110706,0.681069284761686,0.221405692124795,5505.05889746094,,2459.46,1520.3082,,,,0.0,385.425418755934,,,
TGO,YR1989,,14.1480035699689,0.697375071941546,0.227283069738841,5947.63659921264,,2593.85,1693.1239,,,,0.0,367.792584109987,,,
TGO,YR1990,78.7014170523745,15.0612710173839,0.76786675532757,0.25700061733138,230.418283462524,0.0,2030.0,1160.0,0.0,0.0,,0.0,431.450388393856,,,
TGO,YR1991,82.087218266733,13.3272325927941,0.711066042577398,0.23815699619829,236.530307769775,,1950.0,1120.0,,,,0.0,414.781437351068,,,
TGO,YR1992,85.7909660859163,9.53505205963111,0.572671213421581,0.190070609964464,241.771590232849,,1860.0,1060.0,,,,0.0,429.042360955801,,,
TGO,YR1993,91.4985971035933,6.37932764066257,0.478780159350197,0.156364636375279,234.36990737915,,1880.0,1060.0,,,,0.0,306.151247376532,,,
TGO,YR1994,81.5521394202525,13.2368782697225,0.611524207286546,0.220840821091026,177.968105316162,,1910.0,1050.0,,,,0.0,238.465453459228,,,
TGO,YR1995,81.5209030274209,12.5397763839372,0.625695927102594,0.231881698689608,267.977001190186,,1910.0,1000.0,,,,0.0,309.818293556622,,,
TGO,YR1996,73.0945421126572,17.7979415491053,0.77441029510157,0.312729373198357,285.40647506714,,1940.0,1020.0,,,,0.0,336.977003891945,,,
TGO,YR1997,79.5610582044828,12.6414129596409,0.439094425522941,0.169418037893911,-14.3481864929199,,2150.0,1150.0,,,,0.0,334.143842398366,,,
TGO,YR1998,77.7486921114639,15.0036970894609,0.648612186125753,0.259042135577905,249.40979766846,,2440.0,1270.0,,,,0.0,342.657904201102,,,
TGO,YR1999,73.1171075949715,17.2082844617412,0.808420049384537,0.357706536302507,461.97999572754,,2380.0,1170.0,,,,0.0,329.816469698975,,,
TGO,YR2000,77.1144027709961,14.8586085611843,0.601685857444986,0.257899125295518,154.06929016113,0.0,2530.0,1290.0,0.0,0.0,,0.0,302.958591951416,,,
TGO,YR2001,82.061897277832,12.6038883113688,0.560371212686045,0.233083150833835,190.11238861084,,2490.0,1190.0,,,,0.0,292.823103529291,,,
TGO,YR2002,78.6707000732422,13.4179231858224,0.614520758648806,0.257839077628804,299.25219345093,,2670.0,1310.0,,,,0.0,328.398107277437,,,
TGO,YR2003,74.7956008911133,15.8380743811451,0.794698190563415,0.343299074086754,550.04767990112,,2780.0,1370.0,,,,0.0,396.920579751545,,,
TGO,YR2004,76.1445007324219,14.7382905312229,0.764924515272062,0.325544051779793,571.20790100098,,2720.0,1240.0,,,,0.0,413.329866159356,,,
TGO,YR2005,77.2266998291016,13.7978838455068,0.737850241698658,0.311851627054679,606.73610687256,0.0,3210.0,1690.0,0.0,0.0,,0.0,406.562366042383,,,
TGO,YR2006,79.6619033813477,12.0193341628658,0.663344311611272,0.272433180556739,557.87902069092,,3010.0,1470.0,,,,0.0,408.057117336142,,41.0,
TGO,YR2007,79.9414978027344,12.7893876999493,0.610501107449009,0.253362971170672,527.76898193359,,2880.0,1330.0,,,,0.0,449.738250451153,,,
TGO,YR2008,76.5241012573242,14.2940739477073,0.61289316413318,0.258078642315659,252.69096755981,0.0,2990.0,1450.0,0.0,0.0,,0.0,546.35037020228,,,
TGO,YR2009,63.4003982543945,24.1015151330355,0.905112731469743,0.451139366869093,1485.25219345093,,3050.0,1540.0,,,0.508477884982821,0.0,540.608712584616,,,
TGO,YR2010,65.8283004760742,22.035708977706,0.844236991126524,0.409550531528072,1175.72292137146,0.0,3020.0,1570.0,0.0,0.0,,0.0,534.04478262418,,,
TGO,YR2011,69.1593017578125,19.9090893713015,0.801101242919749,0.380537175980554,602.1804561615,,3260.0,1850.0,,,,0.0,587.097492827983,,41.3,
TGO,YR2012,72.7397003173828,17.218102605253,0.714057453767181,0.329209261498003,517.24971580505,,3180.0,1620.0,,,,0.0,571.806723944167,,,
TGO,YR2013,76.244499206543,17.3858974470914,0.545706505944147,0.251627635386092,-18.8436489105206,,3310.0,1750.0,,,,0.0,621.398853574683,,,
TGO,YR2014,81.4402008056641,17.8006330312163,0.48163443098527,0.222751564619598,-107.41896820068,,3250.0,1640.0,,,,0.0,640.934219628827,,,
TGO,YR2015,81.0438995361328,,,0.24852652447126,258.93949890137,,3460.0,1870.0,,,,0.0,570.909967175308,,38.1,
TGO,YR2016,80.6572036743164,,,0.306260279692866,688.45357894897,,3370.0,1860.0,,,,0.0,803.1518934041,249.6,,
TGO,YR2017,77.7375030517578,,,0.268884386987762,,,3410.0,1760.0,,,,0.0,830.745276651438,,,
TGO,YR2018,75.0849990844727,,,0.286471388670057,,,3450.0,1870.0,,,,0.0,901.523016898937,,19.7,
TGO,YR2019,,,,,,,,,,,,0.0,893.352454121675,,,
THA,YR1970,,,,0.416861298878053,8729.27220214841,,71443.5,11466.993,,,,0.0,192.127686001108,,,
THA,YR1971,,43.2163467579105,1.40606567747704,0.507018439924053,6065.4522412109,,71030.0,10032.313,,,,0.0,194.266670952522,,,
THA,YR1972,,45.05555371524,1.51967435785589,0.55908272069394,7383.27213867189,,69003.8,10612.478,,,,0.0,209.374780691917,,,
THA,YR1973,,48.1845609447956,1.56690384545644,0.608951149166621,11125.9817578125,,75653.5,11988.506,,,,0.0,269.887959183304,,,
THA,YR1974,,45.669602431251,1.52101884696249,0.587753706943028,6627.8431054687,,71450.7,10335.71,,,,0.0,332.175269901396,,,
THA,YR1975,,42.3410801303307,1.40754603385139,0.576652057076465,6397.5047167969,,77514.6,10481.224,,,,0.0,351.619335819513,,,
THA,YR1976,,44.4081721285299,1.52793329650472,0.66344922121655,6488.2728125,,76899.6,11114.306,,,,0.0,391.569389821531,,,
THA,YR1977,,45.8097134993064,1.6036258962356,0.724218804873757,9279.19400390621,,81201.2,12586.372,,,,0.0,445.420852493951,,,
THA,YR1978,,49.0429386759804,1.68276649477274,0.77218985049286,11066.47390625,,83447.9,13525.765,,,,0.0,528.626755130957,,,
THA,YR1979,,48.2781718084988,1.66881488995481,0.791694408077282,9651.2828613281,,80696.7,12634.515,,,,0.0,589.885059996931,,,
THA,YR1980,,50.8152704496641,1.82416467684973,0.847193033090423,11564.8198242187,,83135.1,13084.387,,,,0.0,682.929972776379,,,
THA,YR1981,,48.576107732684,1.71085474903617,0.787331461487333,10136.5659863281,,83228.3,13407.5,,,,0.010716176184094,721.05934481239,,15.3,
THA,YR1982,,47.0289924094286,1.68575119656289,0.769642915185228,10202.3333203125,,82550.7,13867.013,,,,0.00674673088504351,742.851232619121,,,
THA,YR1983,,56.1641951241943,2.05481604100643,0.846114023137358,17221.6331640625,,87458.1,17670.93,,,,0.0361884486664771,798.080449924439,,,
THA,YR1984,,56.6514323677609,2.0152188252696,0.899761150189833,10968.3246875,,85168.5,14934.808,,,,0.0660372730620955,818.038933525859,,,
THA,YR1985,,55.1242467327208,1.96747149785008,0.935517781464631,8573.570703125,,86503.9,14667.185,,,,0.119312392290451,747.703437345799,,,
THA,YR1986,,53.392349647707,1.91270421508635,0.938135513321463,9984.085546875,,83951.7,15739.444,,,,0.194478539779996,813.45150453102,,,
THA,YR1987,,56.1600626470904,1.98384460773558,1.05559222399816,6676.72978515619,,85135.3,16982.916,,,,0.16173957118673,936.780458315873,,,
THA,YR1988,,59.8714792903313,2.04715762412062,1.22065164163791,10889.2931054687,,88616.7,16624.897,,,,0.12153226504976,1123.43764273139,,12.2,
THA,YR1989,,59.779450065229,2.15455050866717,1.41453774193362,8499.389921875,,88562.2,16181.504,,,,0.124254302504929,1295.46472202503,,,
THA,YR1990,33.6391309206457,63.8379408364994,2.11139330572453,1.56582080517561,-3660.49072265629,0.0,56910.0,13910.0,0.0,1429.5,,0.183464812469585,1508.94246991043,,10.0,
THA,YR1991,33.0156316666272,65.0922097072454,2.14433520954065,1.70654871777247,-4285.361816406,,59240.0,14290.0,,,,0.135064864911449,1716.41541952704,,,
THA,YR1992,31.8237752212936,66.8659473288681,2.21398535229434,1.85846903769653,-3922.92089843799,,60420.0,15070.0,,,,0.0923111943064328,1927.88260333504,,7.7,
THA,YR1993,26.4259104453587,71.7337872149757,2.38369102271222,2.09229790105289,-3967.709472656,,60540.0,16230.0,,,,0.107692872900345,2209.36303047747,,,
THA,YR1994,23.8678203855792,75.136677795203,2.40571498416232,2.31370469182522,-4670.43115234401,,60950.0,16280.0,,,,0.126909813485416,2491.42783631948,,4.4,
THA,YR1995,22.6994112967089,75.9823630119731,2.49919449585517,2.60243987650888,-4796.740234375,,62100.0,15590.0,,,,0.12846377531263,2846.58683404849,,,
THA,YR1996,21.163470513652,77.835625498582,2.50702715711641,2.88690256924184,-5109.919921875,,63730.0,15760.0,,,,0.17143677356016,3043.98031418826,,3.2,
THA,YR1997,21.2488426585645,78.835962737546,2.50596561596833,2.90484652976762,-4655.88183593799,,67500.0,15320.0,,,,0.250054203854088,2468.18472987515,,,
THA,YR1998,21.6509736286753,78.5660005832266,2.35422719418957,2.5280464335669,-3350.1484375,,66800.0,15590.0,,,,0.231712533642363,1845.82886964502,,2.8,
THA,YR1999,21.3124423381258,78.7011377194672,2.30161932304178,2.60840662327252,-3134.12207031299,,70010.0,16460.0,,,,0.293646545874823,2033.25800929259,,4.0,
THA,YR2000,21.9906997680664,78.7434647365086,2.25688912500254,2.59147197943521,-2152.16113281299,0.0,71670.0,15630.0,0.0,453.1,,0.553365202020209,2007.7352707452,,4.0,
THA,YR2001,20.0379009246826,81.1944035340356,2.30991064048245,2.70431524229377,-1775.25,,73280.0,16150.0,,,,0.518324725600048,1893.26423865967,,,
THA,YR2002,20.0692005157471,81.9283608360686,2.22233233322503,2.85332586181609,-1575.328125,,72610.0,16860.0,,,,0.444198239648997,2096.18780236208,,2.3,
THA,YR2003,20.3467998504639,82.0314704145956,2.1417064055044,2.95662886493631,-1881.19824218799,,75970.0,18290.0,,,,0.526218167370775,2359.11683054367,,,
THA,YR2004,20.027099609375,82.0571987898801,2.16843500926847,3.21269369265038,-2088.3515625,,76630.0,17840.0,,,,0.600786904236744,2660.12683458135,,1.6,
THA,YR2005,20.2548999786377,81.8133037575854,2.18280930456328,3.30361647940084,-2016.3203125,0.0,78820.0,17280.0,0.0,1103.9,,0.63467563902258,2894.06265596401,,,
THA,YR2006,20.6893005371094,81.5614334816661,2.16024526851659,3.31380615305229,-2014.849609375,,79800.0,17520.0,,,,0.628277683653047,3369.54319807344,,1.2,
THA,YR2007,21.6137008666992,81.1523351475608,2.13000477238901,3.38686928833165,-190.1875,,83440.0,19330.0,,,,0.608306131029743,3973.01717157725,,0.7,
THA,YR2008,22.4936008453369,80.5707908532285,2.11199684977506,3.43163440550553,2899.732421875,0.0,84290.0,18850.0,0.0,1274.5,,0.760134942017992,4379.65878719505,,0.5,
THA,YR2009,22.6602001190186,80.1335424858594,2.05475690382767,3.30956300398491,4142.22265625,,86840.0,20800.0,,,3.75109895493503,0.781023417973764,4213.00665375142,,0.5,
THA,YR2010,22.6597995758057,79.9930566926308,1.9986406154883,3.50502102595918,5664.01953125,0.0,90550.0,21720.0,0.0,1388.0,,0.63673181281981,5076.33987220163,,0.4,
THA,YR2011,22.7611999511719,80.1938891061772,1.99335968744813,3.47490569938002,1760.8046875,,90180.0,21310.0,,,,0.773697365215917,5492.12149993341,,0.2,
THA,YR2012,23.3013000488281,80.1621366082619,1.99744171829656,3.71587527554888,13912.814453125,,90180.0,21410.0,,,,0.85870743245767,5860.58147053475,,0.2,
THA,YR2013,22.9559001922607,80.6669969491399,1.93388918119422,3.85152032550116,17666.203125,,88760.0,21200.0,,,,0.760591720828441,6168.26135569944,,0.1,
THA,YR2014,24.1277008056641,79.83902265055,1.91946959057705,3.77943792893464,22540.697265625,,84430.0,20110.0,,,,0.918943614930942,5951.88348654008,,0.1,
THA,YR2015,22.6527996063232,,,3.8285940704904,26493.544921875,,80780.0,18640.0,,,,1.05899808032173,5840.05306687798,,0.1,
THA,YR2016,22.4314994812012,,,3.78012232419006,28219.841796875,,76800.0,19120.0,,,,0.652089267308759,5993.30551610045,61.5,0.1,
THA,YR2017,22.2658004760742,,,3.76622871290066,,,84450.0,21330.0,,,,0.64367014410062,6593.81835157138,,0.1,17.61
THA,YR2018,23.7233009338379,,,3.71403920358071,,,84140.0,19950.0,,,,1.01118586801891,7296.87960772339,,0.1,
THA,YR2019,,,,,,,,,,,,0.720049847310683,7817.00967118918,,0.1,
TJK,YR1970,,,,,-3632.73843017578,,2814.4,1005.7733,,,,,,,,
TJK,YR1971,,,,,-3541.89620605469,,2933.08,1053.6094,,,,,,,,
TJK,YR1972,,,,,-3696.40465454102,,3024.7,1092.2695,,,,,,,,
TJK,YR1973,,,,,-3786.74060791016,,3094.58,1117.6089,,,,,,,,
TJK,YR1974,,,,,-3893.79064453125,,3193.29,1153.2899,,,,,,,,
TJK,YR1975,,,,,-5574.88717651367,,3278.22,1192.9017,,,,,,,,
TJK,YR1976,,,,,-5613.89028320313,,3302.51,1198.9808,,,,,,,,
TJK,YR1977,,,,,-5772.06270751953,,3309.75,1202.6636,,,,,,,,
TJK,YR1978,,,,,-5953.4534375,,3367.0,1228.9051,,,,,,,,
TJK,YR1979,,,,,-6044.1288818359,,3396.79,1240.2666,,,,,,,,
TJK,YR1980,,,,,-5855.9575622559,,3427.03,1265.2371,,,,,,,,
TJK,YR1981,,,,,-5795.3784899902,,3426.24,1273.7001,,,,,,,,
TJK,YR1982,,,,,-6075.6958105469,,3473.95,1307.2173,,,,,,,,
TJK,YR1983,,,,,-5925.9657836914,,3530.52,1346.6183,,,,,,,,
TJK,YR1984,,,,,-5933.7826184082,,3615.05,1417.7323,,,,,,,,
TJK,YR1985,,,,,-5935.0930822754,,3652.94,1443.3879,,,,,,,,
TJK,YR1986,,,,,-5792.0713391113,,3714.06,1456.8295,,,,,,,,
TJK,YR1987,,,,,-5749.3942956543,,3780.62,1489.3733,,,,,,,,
TJK,YR1988,,,,,-5811.6421411133,,3987.46,1477.2306,,,,,,,,
TJK,YR1989,,,,,-5800.3697241211,,4150.65,1488.7223,,,,,,,,
TJK,YR1990,29.6377518944877,71.3212189722576,2.0762093165654,2.0856158556769,-1161.2362670898,0.0,4960.0,1810.0,2806.1,0.0,,0.105140592578748,497.63245735304,,,
TJK,YR1991,30.9993635064853,69.6415094227994,2.00562719433265,1.8831115446403,-1288.5089111328,,4880.0,1710.0,,,,0.0679602331612775,250.340885777157,,,
TJK,YR1992,37.3786621885957,65.2112303137277,1.85123548849808,1.39391439148458,-612.45697021484,,4370.0,1540.0,,,,0.0522865793554843,391.943768487842,,,
TJK,YR1993,43.9566051787912,57.7279117861655,1.5905714867867,0.922529511558168,-73.78076171875,,4100.0,1310.0,,,,0.0462281415821067,293.98040221846,,,
TJK,YR1994,57.2601858246883,44.0401253001279,1.21779377566711,0.533528760985982,152.65885925293,,3650.0,1270.0,,,,0.0286073120125622,267.432962900242,,,
TJK,YR1995,60.5824984917595,41.0273522872671,1.12804983553393,0.435400601512002,391.02406311035,,3410.0,1220.0,,,,0.0421368426801961,213.544144308394,,,
TJK,YR1996,62.6671385291229,39.3705094158255,1.04271160877833,0.382817378678508,420.78495788574,,3160.0,1140.0,,,,0.0768336009066599,178.361251487267,,,
TJK,YR1997,56.8242860810862,44.5240797567503,1.17234389376976,0.422672489106501,371.52543640137,,3130.0,1180.0,,,,0.0724947994175742,155.18851774477,,,
TJK,YR1998,55.807591399472,45.0036564029703,1.22620561335604,0.457909262625064,357.18468475342,,2960.0,1070.0,,,,0.0163289632112886,219.040245556382,,,
TJK,YR1999,59.7283908536007,41.4582933116509,1.13475430782221,0.41505546709754,310.82186889648,,2850.0,950.0,,,,0.0175325754425004,177.559628667509,,38.1,
TJK,YR2000,62.4049987792969,38.5297454881224,1.02389300876545,0.353906622381151,194.2078666687,2.5,2870.0,950.0,795.5,0.0,,0.132807694616814,138.429146735759,,,
TJK,YR2001,64.0656967163086,36.9233903023479,1.01376743326345,0.340270095323106,156.45826721191,,2950.0,990.0,,,,0.258040391874645,171.048064575398,,,
TJK,YR2002,64.1503982543945,35.5214456884403,1.00123438567925,0.331421513550705,47.70558166504,,2980.0,1060.0,,,,0.111076441839175,190.002677638953,,,
TJK,YR2003,64.5801010131836,35.1677466015262,1.00090773567918,0.331725661349374,-5.42844390868959,,3140.0,1050.0,,,,0.0955879782765991,237.757335195414,,23.2,
TJK,YR2004,61.4095001220703,38.7634365722138,1.10038824938892,0.3872483617368,-145.22004699707,,3230.0,1120.0,,,,0.0671352360406888,311.627231254541,,13.7,
TJK,YR2005,63.731201171875,36.7264690309846,1.04696514717125,0.360860987804666,-144.6261138916,11.9,3430.0,1160.0,371.1,0.0,,0.0502513487454398,340.583183232527,,,
TJK,YR2006,61.5690994262695,38.3030476344414,1.10657291880366,0.38569379379683,-266.953735351561,,3570.0,1290.0,,,,0.0509402231731352,408.838413523407,,,
TJK,YR2007,53.7933006286621,42.5870632104035,1.26026827815556,0.46016611005446,-268.432952880859,,3660.0,1300.0,,,,0.0346071667836586,526.643288270494,,9.6,
TJK,YR2008,54.6050987243652,41.555187694645,1.23480637991447,0.420254083122097,-212.98342895508,17.2,4090.0,1470.0,331.1,0.0,,0.0423823865530189,715.8657062687,,,
TJK,YR2009,60.5848999023438,35.6423515199038,1.12085226041666,0.324518734643067,-667.952270507811,,4310.0,1570.0,,,5.37808586974649,0.0468532978355036,676.12351106337,,5.2,
TJK,YR2010,61.8303985595703,34.6058097388425,1.11214921917474,0.32149227681229,-759.30618286133,21.0,4340.0,1580.0,340.0,0.0,,0.037060860482673,749.552412285997,,,
TJK,YR2011,59.9763984680176,36.2545258412302,1.16396777367334,0.329976965269405,-651.54638671875,,4500.0,1600.0,,,,0.0397441245391921,847.382432066315,,,
TJK,YR2012,55.8031005859375,42.3305223775658,1.27409162380634,0.379690350455463,-203.535919189449,,4740.0,1710.0,,,,0.0214185480823861,969.296103880894,,,
TJK,YR2013,55.1245002746582,33.9403387302326,1.21483093282485,0.392070157728832,-726.52850341797,,4920.0,1800.0,,,,0.00633986373485373,1048.22560182624,,,
TJK,YR2014,45.8911018371582,45.9841418625521,1.59372890849536,0.54163251675668,-787.1477355957,,5020.0,1850.0,,,,0.00360000775963914,1104.17235837941,,,
TJK,YR2015,48.1095008850098,,,0.563045812884972,-752.72967529297,,5240.0,1940.0,,,,0.00368293243248619,978.404981180605,,4.5,
TJK,YR2016,41.1633987426758,,,0.687937716243006,260.24310302734,,5400.0,1940.0,,,,0.00202665149607087,807.10258610434,129.3,,
TJK,YR2017,41.6931991577148,,,0.717320531920764,,,5490.0,1970.0,,,,0.00112181993734249,848.672379903239,,,
TJK,YR2018,39.4740982055664,,,0.805419539521981,,,5520.0,1980.0,,,,0.00174697942078517,853.218873401321,,,
TJK,YR2019,,,,,,,,,,,,0.0166929615296434,890.544402355733,,,
TKM,YR1970,,,,,-1896.2219416602,,10820.8,1831.4118,,,,,,,,
TKM,YR1971,,,,,-1880.3168445117,,10985.6,1948.4058,,,,,,,,
TKM,YR1972,,,,,-1901.2070959961,,11381.9,2053.6911,,,,,,,,
TKM,YR1973,,,,,-1747.1785456641,,12050.0,2165.1423,,,,,,,,
TKM,YR1974,,,,,-1604.6653619531,,13026.0,2269.7239,,,,,,,,
TKM,YR1975,,,,,-16634.1834112695,,14108.1,2318.1645,,,,,,,,
TKM,YR1976,,,,,-14250.5174128516,,15282.3,2324.7148,,,,,,,,
TKM,YR1977,,,,,-14581.2810779102,,16257.1,2364.0352,,,,,,,,
TKM,YR1978,,,,,-14929.4903375391,,17321.4,2396.2132,,,,,,,,
TKM,YR1979,,,,,-15935.7328546289,,18153.3,2398.346,,,,,,,,
TKM,YR1980,,,,,-21835.8916363672,,19199.0,2463.26,,,,,,,,
TKM,YR1981,,,,,-22596.9876208789,,20138.6,2465.2347,,,,,,,,
TKM,YR1982,,,,,-23340.6219104297,,21357.7,2508.427,,,,,,,,
TKM,YR1983,,,,,-24069.6148492578,,22577.8,2627.2283,,,,,,,,
TKM,YR1984,,,,,-25139.1603747852,,23779.3,2544.9791,,,,,,,,
TKM,YR1985,,,,,-26242.3784358008,,25232.0,2646.2654,,,,,,,,
TKM,YR1986,,,,,-26699.5252241602,,26308.9,2693.0723,,,,,,,,
TKM,YR1987,,,,,-27407.3451582422,,27415.4,2757.6391,,,,50.9402306253225,684.222691730382,,,
TKM,YR1988,,,,,-27086.4597578516,,28962.9,2677.4576,,,,40.0573152794409,861.784627070225,,,
TKM,YR1989,,,,,-27467.1523359766,,29645.0,2357.8755,,,,43.4267836808324,838.566577218499,,,
TKM,YR1990,0.27758276370711,,2.54887547210568,12.1200506626261,-1001.2962646484,0.0,32410.0,2130.0,0.0,0.0,,58.6206371188086,865.786831874633,,,
TKM,YR1991,0.317767786874556,,2.48615166156706,9.97311297301691,-982.070678710901,,30120.0,2040.0,,,,46.6082590005651,,,,
TKM,YR1992,0.00176446193087647,,2.70641103506834,7.20541826940213,-481.818664550799,,26660.0,1420.0,,,,21.5738530725727,410.272926371651,,,
TKM,YR1993,0.00280950634961943,,2.53735016604256,6.63959136219831,-473.769042968801,,24910.0,1620.0,,,,28.7261335296005,832.753854665504,,,
TKM,YR1994,0.00187493342820197,,2.47057928657908,7.98764551572803,-1237.3518066406,,22860.0,1690.0,,,,16.3258590771277,623.241905699354,,,
TKM,YR1995,0.00197160770211246,,2.44165963615254,7.94469182652101,-1096.1517333984,,24150.0,1750.0,,,,15.2849624034689,590.281221132054,,,
TKM,YR1996,0.00246681513313371,,2.48217416050847,6.92504461394101,-1648.5152587891,,25390.0,1770.0,,,,21.8637651865056,554.833915655583,,,
TKM,YR1997,0.00212721529565808,,2.49986619787635,6.8746591659252,-1235.2593994141,,26070.0,1590.0,,,,10.5093468883289,562.641702559869,,,
TKM,YR1998,0.102890061620235,,2.44211376082805,6.93104325682449,-1742.7144775391,,27430.0,1780.0,,,,3.11635062429634,590.387131521453,,36.9,
TKM,YR1999,0.0896020382393961,,2.41184445551887,8.00916587123581,-2410.0283203125,,28990.0,1970.0,,,,4.38157438567988,548.687913342692,,,
TKM,YR2000,0.094200000166893,,2.47654257183402,8.15964472220451,-2103.7878417969,10.9,30680.0,2120.0,0.0,0.0,,40.7789248445774,643.1909754292,,,
TKM,YR2001,0.0935000032186508,,2.51223784329822,8.34559025715329,-2256.3901367188,,32490.0,2260.0,,,,68.5637496421721,774.482151976644,,,
TKM,YR2002,0.0908999964594841,,2.52282362055721,8.65723300863467,-3155.2919921875,,34700.0,2600.0,,,,44.0177104483058,967.887435334475,,,
TKM,YR2003,0.0790000036358833,,2.51788100894627,9.53873831767671,-3762.77734375,,36980.0,2960.0,,,,39.5935548064409,1283.90878153306,,,
TKM,YR2004,0.0750999972224236,,2.54252608383591,9.95450946507587,-3412.8374023438,,38920.0,3080.0,,,,30.0879313988934,1453.91778376026,,,
TKM,YR2005,0.0740000009536743,,2.52199720275257,10.171091385868,-3700.87109375,72.9,37710.0,3210.0,0.0,0.0,,28.3969117846566,1704.41538021505,,,
TKM,YR2006,0.0856999978423119,,2.53224384556032,10.3386323068435,-4359.498046875,,36540.0,3390.0,,,,42.7251434696949,2136.47210126331,,,
TKM,YR2007,0.0731000006198883,,2.5114001703909,11.5397045917758,-3674.5874023438,,34760.0,3190.0,,,,40.9074641841055,2600.36875786979,,,
TKM,YR2008,0.0744000002741814,,2.51075484155017,11.517971378297,-6099.7255859375,112.2,33940.0,3460.0,0.0,0.0,,41.1300825127357,3904.46530148983,,,
TKM,YR2009,0.0812999978661537,,2.53382171682365,10.0599985662805,-4151.2607421875,,32220.0,3330.0,,,0.000475378280002606,18.3138283177461,4036.45680478876,,,
TKM,YR2010,0.0722000002861023,,2.52852860001243,11.2753333801173,-3962.1840820313,139.0,30880.0,3430.0,0.0,0.0,,15.4458361690686,4439.20212759739,,,
TKM,YR2011,0.0650999993085861,,2.56934912766525,12.255328294366,-3298.3974609375,,34540.0,3310.0,,,,25.572126908905,5649.96210595541,,,
TKM,YR2012,0.0551999993622303,,2.59618269513837,12.5856459853308,-2442.0166015625,,38830.0,3400.0,,,,23.3855637121038,6675.17805486958,,,
TKM,YR2013,0.0575000010430813,,2.5865496214166,12.6304977511825,-2085.974609375,,42650.0,3440.0,,,,20.1423286210443,7304.28577118881,,,
TKM,YR2014,0.0560000017285347,,2.59785587354315,12.7123822151779,-1432.841796875,,46430.0,3440.0,,,,14.1240433612077,7962.24492480061,,,
